WALIS AAR ID,Is this datapoint public?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Laboratory name,Sample Type,Taxonomy,Sample position,Whole-Rock?,Grain Size (μm),Carbonate (%),Fraction (μm),Notes and comments on sample quality,Collection Context,Depth of burial (m),Accepted?,Reason for rejection,Reported Latitude,Reported Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Are Lat/Long estimated?,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Age is Older/Equal/Younger than,Marine Isotopic Stage,Comments/details on MIS designation,Reported age (ka),Reported age uncertainty (±2σ) (ka),Current Annual Mean Temperature (°C),Preparation procedure,Method of chromatography,Stationary phase of the column,Number of replicates (samples),Number of sample replicates (injections),Ratio type,Pyrolysis experiment available,Level of uncertainty,Aspartic,Aspartic uncertainty,Glutamic,Glutamic uncertainty,Serine,Serine uncertainty,Alanine,Alanine uncertainty,Valine,Valine uncertainty,*A/I,*A/I uncertainty,Leucine,Leucine uncertainty,Notes/Comments,Independent age constraints available?,Calibration data available?,Are free AAR ratios available?,Level of uncertainty free AAR,Aspartic (free AAR),Aspartic uncertainty (free AAR),Glutamic (free AAR),Glutamic uncertainty (free AAR),Serine (free AAR),Serine uncertainty (free AAR),Alanine (free AAR),Alanine uncertainty (free AAR),Valine (free AAR),Valine uncertainty (free AAR),*A/I (free AAR),*A/I uncertainty (free AAR),Leucine (free AAR),Leucine uncertainty (free AAR),Notes/Comments free AAR,Calibration method,Amino Acid age equation,Calibration laboratory,Calibration laboratory ID,Calibration reference,Calibration D/L value,Calibration D/L value uncertainty (±1σ),Calibration age (ka),Calibration age (ka) uncertainty (±1σ),Independent age choice,Independent age method,Independent age laboratory,Independent age laboratory ID,Independent age result,Independent age reference,U-Series age constraint,ESR age constraint,Luminescence age constraint,Stratigraphic age constraint,Record created by,Record updated by,Last Update
424,1,"Mangerud and Svendsen, 1992",,MA92-006,MA92-006-001,BAL-2514,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,Paired valve,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Metered tape or rod,6.1,0.5,N/A,N/A,Elevation taken from a section diagram. This section was precisely surveyed. This sample was described as being at the top of the silty sand unit. Described as being 120 cm below a gravel unit from the overlying marine diamiction.,Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.078,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.339,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-23 16:31:56
425,1,"Mangerud and Svendsen, 1992",,MA92-006,MA92-006-002,BAL-2514,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,Paired valve,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Metered tape or rod,6.1,0.5,N/A,N/A,Elevation taken from a section diagram. This section was precisely surveyed. This sample was described as being at the top of the silty sand unit. Described as being 120 cm below a gravel unit from the overlying marine diamiction.,Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.076,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.352,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-23 16:32:33
427,1,"Mangerud and Svendsen, 1992",,MA92-007,MA92-007-001,BAL-1649A,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,Paired valve,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Metered tape or rod,6.0,1,N/A,N/A,"The exact elevation is not known, but based on the section diagram for this unit at a location about 30 m away, the top of this unit is at about 6 m. An uncertainty of 1 m is applied to account for this uncertainty. Described as ""top of the sand member, 80 cm below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.056,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.291,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-23 16:42:58
426,1,"Mangerud and Svendsen, 1992",,MA92-007,MA92-007-002,BAL-1649B,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,Paired valve,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Metered tape or rod,6.0,1,N/A,N/A,"The exact elevation is not known, but based on the section diagram for this unit at a location about 30 m away, the top of this unit is at about 6 m. An uncertainty of 1 m is applied to account for this uncertainty. Described as ""top of the sand member, 80 cm below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.052,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.307,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-23 16:41:58
428,1,"Mangerud and Svendsen, 1992",,MA92-008,MA92-008-001,BAL-1807A,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Metered tape or rod,6.0,1,N/A,N/A,"The exact elevation is not known, but based on the section diagram for this unit at a location about 30 m away, the top of this unit is at about 6 m. An uncertainty of 1 m is applied to account for this uncertainty. Described as ""top of the sand member, 80 cm below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.061,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.340,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-23 16:44:47
429,1,"Mangerud and Svendsen, 1992",,MA92-008,MA92-008-002,BAL-1807B,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Metered tape or rod,6.0,1,N/A,N/A,"The exact elevation is not known, but based on the section diagram for this unit at a location about 30 m away, the top of this unit is at about 6 m. An uncertainty of 1 m is applied to account for this uncertainty. Described as ""top of the sand member, 80 cm below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.062,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.352,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-23 16:45:36
430,1,"Mangerud and Svendsen, 1992",,MA92-009,MA92-009-002,BAL-1650B,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Metered tape or rod,6.0,1,N/A,N/A,"The exact elevation is not known, but based on the section diagram for this unit at a location about 30 m away, the top of this unit is at about 6 m. An uncertainty of 1 m is applied to account for this uncertainty. Described as ""top of the sand member, 1 cm below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.061,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.342,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-23 16:48:08
431,1,"Mangerud and Svendsen, 1992",,MA92-010,MA92-010-001,BAL-1653A,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as ""in silty sand, 15 cm below deformed gravel at top of the formation"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.071,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.344,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:15:40
432,1,"Mangerud and Svendsen, 1992",,MA92-010,MA92-010-002,BAL-1653B,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as ""in silty sand, 15 cm below deformed gravel at top of the formation"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.060,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.366,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:16:15
433,1,"Mangerud and Svendsen, 1992",,MA92-011,MA92-011-001,BAL-1654A,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as ""in silty sand, 15 cm below deformed gravel at top of the formation"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.077,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.257,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:16:57
434,1,"Mangerud and Svendsen, 1992",,MA92-011,MA92-011-002,BAL-1654B,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as ""in silty sand, 15 cm below deformed gravel at top of the formation"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.071,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.337,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:17:42
435,1,"Mangerud and Svendsen, 1992",,MA92-012,MA92-012-001,BAL-1806A,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as 2 m below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.073,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.394,,,,,,,,,,,,,,Luminescence,A radiocarbon of this sample (T-8335) gave a non-finite age of >50.4 ka.,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:19:34
436,1,"Mangerud and Svendsen, 1992",,MA92-012,MA92-012-002,BAL-1806B,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as 2 m below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.082,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.374,,,,,,,,,,,,,,Luminescence,A radiocarbon of this sample (T-8335) gave a non-finite age of >50.4 ka.,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:20:42
437,1,"Mangerud and Svendsen, 1992",,MA92-013,MA92-013-001,BAL-1655A,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as 2 m below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.081,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.306,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:21:53
438,1,"Mangerud and Svendsen, 1992",,MA92-014,MA92-014-001,BAL-1656A,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as 2 m below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.076,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.335,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:22:59
439,1,"Mangerud and Svendsen, 1992",,MA92-014,MA92-014-002,BAL-1656B,1991-01-01 00:00:00,Bergen Laboratory,marine mollusc,Mya truncata,,No,,,,,paired mollusc,20,Yes,,,,78.550000,16.550000,No,Mean sea level from tidal data,Cross-section from publication,4,2,N/A,N/A,"The exact elevation of the sample is not stated, but on the section diagram in the paper, the interglacial unit ""B"" occurs between about 2 and 4 m, so this range is used. The section was surveyed, so the elevation values on the diagram should be accurate. Described as 2 m below gravel"".",Equal to,MIS 5e,"An MIS 5e assignment is supported by luminescence dates from the same unit, and comparing ratios from younger interstadial units dating to the Holocene, MIS 3 and MIS 5c.",,,-5.0,Described in Miller and Mangerud (1986),unknown,,,,,,N/A,,,,,,,,,,,0.078,,,,,Yes,No,Yes,N/A,,,,,,,,,,,0.346,,,,,,,,,,,,,,Luminescence,,,,,,,,"MA98-001-001
 MA98-001-002
 MA98-001-003
 MA98-002-001
 MA98-002-002
 MA98-003-001",,Evan Gowan,Evan Gowan,2021-03-24 09:23:36
218,1,"Muhs et al., 2014a
 Thompson and Creveling, 2021",,MH14-001,MH14-001-001,SRI-27,,,marine gastropod mollusks,Chlorostoma,,No,,,,,,,Yes,,,,34.008079,-120.237833,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,"Based on fit of the D/L ratio of valine and glutamic acid into a 80ka isocron from other, calibrated California AAR dates. ",,,,"Kaufman and Manley, 1998",Reverse-phase liquid chromatography ,,,,Peak height,,,,,0.305,0.1,,,,,0.21,0.05,,,,,"Amino Acid values were reported on plots, with relevant isochrons for MIS stages.",No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
219,1,"Muhs et al., 2014a
 Thompson and Creveling, 2021",,MH14-002,MH14-002-001,SRI-27,,,marine gastropod mollusks,Epilucian californica,,No,,,,,,,Yes,,,,34.008079,-120.237833,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,"Based on fit of the D/L ratio of valine and glutamic acid into a 80ka isocron from other, calibrated California AAR dates. ",,,,"Kaufman and Manley, 1998",Reverse-phase liquid chromatography ,,,,Peak height,,,,,0.375,0.1,,,,,0.29,0.2,,,,,"Amino Acid values were reported on plots, with relevant isochrons for MIS stages.",No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
208,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-001,MH90-001-002,AAL-5331-B,,,Mollusk,Mya Truncata,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.28,,,,"d13C, PDB and d18O, PDB were also reported for these samples. The orignal paper also reported the group mean A/I values and uncertainty (0.28 +/- 0.01) of samples AAL-5331-(A-E).",No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
209,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-001,MH90-001-003,AAL-5331-C,,,Mollusk,Mya Truncata,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.28,,,,The orignal paper also reported the group mean A/I values and uncertainty (0.28 +/- 0.01) of samples AAL-5331-(A-E).,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
210,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-001,MH90-001-004,AAL-5331-D,,,Mollusk,Mya Truncata,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.3,,,,The orignal paper also reported the group mean A/I values and uncertainty (0.28 +/- 0.01) of samples AAL-5331-(A-E).,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
211,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-001,MH90-001-005,AAL-5331-E,,,Mollusk,Mya Truncata,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.26,,,,The orignal paper also reported the group mean A/I values and uncertainty (0.28 +/- 0.01) of samples AAL-5331-(A-E).,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
212,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-002,MH90-002-001,AAL-5329-A,,,Mollusk,Saxidornus Giganteus,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.25,,,,"d13C, PDB and d18O, PDB were also reported for these samples. The orignal paper also reported the group mean A/I values and uncertainty (0.22 +/- 0.02) of samples AAL-5329-(A-E).",No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
213,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-002,MH90-002-002,AAL-5329-B,,,Mollusk,Saxidornus Giganteus,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.18,,,,"d13C, PDB and d18O, PDB were also reported for these samples. The orignal paper also reported the group mean A/I values and uncertainty (0.22 +/- 0.02) of samples AAL-5329-(A-E).",No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
214,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-002,MH90-002-003,AAL-5329-C,,,Mollusk,Saxidornus Giganteus,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.21,,,,"d13C, PDB and d18O, PDB were also reported for these samples. The orignal paper also reported the group mean A/I values and uncertainty (0.22 +/- 0.02) of samples AAL-5329-(A-E).",No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
215,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-002,MH90-002-004,AAL-5329-D,,,Mollusk,Saxidornus Giganteus,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.24,,,,The orignal paper also reported the group mean A/I values and uncertainty (0.22 +/- 0.02) of samples AAL-5329-(A-E).,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
216,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-002,MH90-002-005,AAL-5329-E,,,Mollusk,Saxidornus Giganteus,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.21,,,,The orignal paper also reported the group mean A/I values and uncertainty (0.22 +/- 0.02) of samples AAL-5329-(A-E).,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
217,1,"McInelly and Kelsey, 1990
 Thompson and Creveling, 2021",,MH90-002,MH90-002-006,AAL-5329-F,,,Mollusk,Saxidornus Giganteus,,No,,,,,,,Yes,,,,43.114117,-124.437096,Yes,Mean Sea Level / General definition, ,,,,,,Equal to ,MIS 5a,No direct MIS designation was given.,,,10.9,"Laboratory procedures were followed according to Miller 1985, preparation A.",,,,,,,,,,,,,,,,,,0.22,,,,The orignal paper also reported the group mean A/I values and uncertainty (0.22 +/- 0.02) of samples AAL-5329-(A-E).,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2020-11-19 11:20:13
544,1,"Miller et al., 1977",,MI77-001,MI77-001-001,GRL-168-S,,INSTAAR,mollusc shell,Hiatella arctica,,No,,,,,,unknown,Yes,,,,70.595906,-68.412895,Yes,Mean Sea Level / General definition,Not reported,10,N/A,10,2,"The elevation is taken from a table in the paper. No details on the elevation measurements were made, so we use an uncertainty of 20% of the stated elevation.",Equal to,MIS 5,"No age given, but the ratio is larger than stratigraphically younger marine deposits that are likely later MIS 5 and Holocene in age. Based on pollen wamer-than-present conditions existed when this unit was deposited, supporting a MIS 5e assignment.",,,-11.0,,unknown,,37,,,,1-sigma,,,,,,,,,,,0.160,0.025,,,,No,No,Yes,1-sigma,,,,,,,,,,,0.660,0.031,,,11 samples were taken for the free ratio.,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-13 08:07:40
